# This file lists the individual Hector runs to be performed for each emissions scenario,,,,,,
# The first two columns (mean, SD) give information about the S distribution used;,,,,,
# `param_set` gives the relevant line number in the S data file;,,,,,,
# `temperature.S`` is the random draw from that distribution;,,,,,,
# and the last (run_number) a sequentially increasing run number, i.e. line number in runset file.,,,,,
type,mean,SD,param_set,temperature.S,run_number,runname_mc
AR5,3,NA,2,3.999,2,rffsps_2
AR5,3,NA,2,2.301,2,rffsps_2
AR5,3,NA,2,4.671,2,rffsps_2
AR5,3,NA,2,4.663,2,rffsps_2
AR5,3,NA,2,3.402,2,rffsps_2
AR5,3,NA,2,1.5,2,rffsps_2
AR5,3,NA,2,5.282,2,rffsps_2
AR5,3,NA,2,1.838,2,rffsps_2
AR5,3,NA,2,7.997,2,rffsps_2
AR5,3,NA,2,4.705,2,rffsps_2
AR5,3,NA,2,2.39,2,rffsps_2
AR5,3,NA,2,6.875,2,rffsps_2
AR5,3,NA,2,4.097,2,rffsps_2
AR5,3,NA,2,3.288,2,rffsps_2
AR5,3,NA,2,4.002,2,rffsps_2
AR5,3,NA,2,4.871,2,rffsps_2
AR5,3,NA,2,4.041,2,rffsps_2
AR5,3,NA,2,3.893,2,rffsps_2
AR5,3,NA,2,1.195,2,rffsps_2
AR5,3,NA,2,2.761,2,rffsps_2
AR5,3,NA,2,3.874,2,rffsps_2
AR5,3,NA,2,2.813,2,rffsps_2
AR5,3,NA,2,4.941,2,rffsps_2
AR5,3,NA,2,2.865,2,rffsps_2
AR5,3,NA,2,1.856,2,rffsps_2
AR5,3,NA,2,3.068,2,rffsps_2
AR5,3,NA,2,4.506,2,rffsps_2
AR5,3,NA,2,3.79,2,rffsps_2
AR5,3,NA,2,6.193,2,rffsps_2
AR5,3,NA,2,3.401,2,rffsps_2
AR5,3,NA,2,2.097,2,rffsps_2
AR5,3,NA,2,2.296,2,rffsps_2
AR5,3,NA,2,4.172,2,rffsps_2
AR5,3,NA,2,1.94,2,rffsps_2
AR5,3,NA,2,2.813,2,rffsps_2
AR5,3,NA,2,2.728,2,rffsps_2
AR5,3,NA,2,3.664,2,rffsps_2
AR5,3,NA,2,3.838,2,rffsps_2
AR5,3,NA,2,1.549,2,rffsps_2
AR5,3,NA,2,2.237,2,rffsps_2
AR5,3,NA,2,5.216,2,rffsps_2
AR5,3,NA,2,4.083,2,rffsps_2
AR5,3,NA,2,3.707,2,rffsps_2
AR5,3,NA,2,3.679,2,rffsps_2
AR5,3,NA,2,2.928,2,rffsps_2
AR5,3,NA,2,3.72,2,rffsps_2
AR5,3,NA,2,2.681,2,rffsps_2
AR5,3,NA,2,2.286,2,rffsps_2
AR5,3,NA,2,0.811,2,rffsps_2
AR5,3,NA,2,2.97,2,rffsps_2
AR5,3,NA,2,4.661,2,rffsps_2
AR5,3,NA,2,2.727,2,rffsps_2
AR5,3,NA,2,5.094,2,rffsps_2
AR5,3,NA,2,3.276,2,rffsps_2
AR5,3,NA,2,1.691,2,rffsps_2
AR5,3,NA,2,3.786,2,rffsps_2
AR5,3,NA,2,5.653,2,rffsps_2
AR5,3,NA,2,2.21,2,rffsps_2
AR5,3,NA,2,3.532,2,rffsps_2
AR5,3,NA,2,3.399,2,rffsps_2
AR5,3,NA,2,3.782,2,rffsps_2
AR5,3,NA,2,2.326,2,rffsps_2
AR5,3,NA,2,4.065,2,rffsps_2
AR5,3,NA,2,2.644,2,rffsps_2
AR5,3,NA,2,3.491,2,rffsps_2
AR5,3,NA,2,1.879,2,rffsps_2
AR5,3,NA,2,2.119,2,rffsps_2
AR5,3,NA,2,9.091,2,rffsps_2
AR5,3,NA,2,4.012,2,rffsps_2
AR5,3,NA,2,3.322,2,rffsps_2
AR5,3,NA,2,4.278,2,rffsps_2
AR5,3,NA,2,2.604,2,rffsps_2
AR5,3,NA,2,2.166,2,rffsps_2
AR5,3,NA,2,3.594,2,rffsps_2
AR5,3,NA,2,3.304,2,rffsps_2
AR5,3,NA,2,2.836,2,rffsps_2
AR5,3,NA,2,0.679,2,rffsps_2
AR5,3,NA,2,5.801,2,rffsps_2
AR5,3,NA,2,7.16,2,rffsps_2
AR5,3,NA,2,4.992,2,rffsps_2
AR5,3,NA,2,1.684,2,rffsps_2
AR5,3,NA,2,3.95,2,rffsps_2
AR5,3,NA,2,2.768,2,rffsps_2
AR5,3,NA,2,2.747,2,rffsps_2
AR5,3,NA,2,2.039,2,rffsps_2
AR5,3,NA,2,4.267,2,rffsps_2
AR5,3,NA,2,1.488,2,rffsps_2
AR5,3,NA,2,2.126,2,rffsps_2
AR5,3,NA,2,4.131,2,rffsps_2
AR5,3,NA,2,1.897,2,rffsps_2
AR5,3,NA,2,7.787,2,rffsps_2
AR5,3,NA,2,3.078,2,rffsps_2
AR5,3,NA,2,3.693,2,rffsps_2
AR5,3,NA,2,3.291,2,rffsps_2
AR5,3,NA,2,4.278,2,rffsps_2
AR5,3,NA,2,1.478,2,rffsps_2
AR5,3,NA,2,4.209,2,rffsps_2
AR5,3,NA,2,5.233,2,rffsps_2
AR5,3,NA,2,4.642,2,rffsps_2
AR5,3,NA,2,1.704,2,rffsps_2
AR5,3,NA,2,2.643,2,rffsps_2
AR5,3,NA,2,3.902,2,rffsps_2
AR5,3,NA,2,3.059,2,rffsps_2
AR5,3,NA,2,1.951,2,rffsps_2
AR5,3,NA,2,3.602,2,rffsps_2
AR5,3,NA,2,2.112,2,rffsps_2
AR5,3,NA,2,2.092,2,rffsps_2
AR5,3,NA,2,2.998,2,rffsps_2
AR5,3,NA,2,1.952,2,rffsps_2
AR5,3,NA,2,2.465,2,rffsps_2
AR5,3,NA,2,6.839,2,rffsps_2
AR5,3,NA,2,3.779,2,rffsps_2
AR5,3,NA,2,5.758,2,rffsps_2
AR5,3,NA,2,1.86,2,rffsps_2
AR5,3,NA,2,5.303,2,rffsps_2
AR5,3,NA,2,1.942,2,rffsps_2
AR5,3,NA,2,3.656,2,rffsps_2
AR5,3,NA,2,3.236,2,rffsps_2
AR5,3,NA,2,4.568,2,rffsps_2
AR5,3,NA,2,6.56,2,rffsps_2
AR5,3,NA,2,5.847,2,rffsps_2
AR5,3,NA,2,2.348,2,rffsps_2
AR5,3,NA,2,1.951,2,rffsps_2
AR5,3,NA,2,3.397,2,rffsps_2
AR5,3,NA,2,3.723,2,rffsps_2
AR5,3,NA,2,3.888,2,rffsps_2
AR5,3,NA,2,2.611,2,rffsps_2
AR5,3,NA,2,2.498,2,rffsps_2
AR5,3,NA,2,0.838,2,rffsps_2
AR5,3,NA,2,2.576,2,rffsps_2
AR5,3,NA,2,3.91,2,rffsps_2
AR5,3,NA,2,4.461,2,rffsps_2
AR5,3,NA,2,4.681,2,rffsps_2
AR5,3,NA,2,1.956,2,rffsps_2
AR5,3,NA,2,4.256,2,rffsps_2
AR5,3,NA,2,2.88,2,rffsps_2
AR5,3,NA,2,2.737,2,rffsps_2
AR5,3,NA,2,2.052,2,rffsps_2
AR5,3,NA,2,6.324,2,rffsps_2
AR5,3,NA,2,3.609,2,rffsps_2
AR5,3,NA,2,1.751,2,rffsps_2
AR5,3,NA,2,2.519,2,rffsps_2
AR5,3,NA,2,2.145,2,rffsps_2
AR5,3,NA,2,1.476,2,rffsps_2
AR5,3,NA,2,2.757,2,rffsps_2
AR5,3,NA,2,5.003,2,rffsps_2
AR5,3,NA,2,2.904,2,rffsps_2
AR5,3,NA,2,4.953,2,rffsps_2
AR5,3,NA,2,2.712,2,rffsps_2
AR5,3,NA,2,4.404,2,rffsps_2
AR5,3,NA,2,5.033,2,rffsps_2
AR5,3,NA,2,3.823,2,rffsps_2
AR5,3,NA,2,2.327,2,rffsps_2
AR5,3,NA,2,5.268,2,rffsps_2
AR5,3,NA,2,3.114,2,rffsps_2
AR5,3,NA,2,4.551,2,rffsps_2
AR5,3,NA,2,1.941,2,rffsps_2
AR5,3,NA,2,2.8,2,rffsps_2
AR5,3,NA,2,3.514,2,rffsps_2
AR5,3,NA,2,3.67,2,rffsps_2
AR5,3,NA,2,4.566,2,rffsps_2
AR5,3,NA,2,3.625,2,rffsps_2
AR5,3,NA,2,4.003,2,rffsps_2
AR5,3,NA,2,2.225,2,rffsps_2
AR5,3,NA,2,1.785,2,rffsps_2
AR5,3,NA,2,2.701,2,rffsps_2
AR5,3,NA,2,4.132,2,rffsps_2
AR5,3,NA,2,0.804,2,rffsps_2
AR5,3,NA,2,3.683,2,rffsps_2
AR5,3,NA,2,3.604,2,rffsps_2
AR5,3,NA,2,2.167,2,rffsps_2
AR5,3,NA,2,3.521,2,rffsps_2
AR5,3,NA,2,6.474,2,rffsps_2
AR5,3,NA,2,2.319,2,rffsps_2
AR5,3,NA,2,1.434,2,rffsps_2
AR5,3,NA,2,3.089,2,rffsps_2
AR5,3,NA,2,3.554,2,rffsps_2
AR5,3,NA,2,4.584,2,rffsps_2
AR5,3,NA,2,3.337,2,rffsps_2
AR5,3,NA,2,6.503,2,rffsps_2
AR5,3,NA,2,3.338,2,rffsps_2
AR5,3,NA,2,3.801,2,rffsps_2
AR5,3,NA,2,3.095,2,rffsps_2
AR5,3,NA,2,1.92,2,rffsps_2
AR5,3,NA,2,3.41,2,rffsps_2
AR5,3,NA,2,3.675,2,rffsps_2
AR5,3,NA,2,4.2,2,rffsps_2
AR5,3,NA,2,3.177,2,rffsps_2
AR5,3,NA,2,6.073,2,rffsps_2
AR5,3,NA,2,3.705,2,rffsps_2
AR5,3,NA,2,3.249,2,rffsps_2
AR5,3,NA,2,2.937,2,rffsps_2
AR5,3,NA,2,5.587,2,rffsps_2
AR5,3,NA,2,2.989,2,rffsps_2
AR5,3,NA,2,5.546,2,rffsps_2
AR5,3,NA,2,4.284,2,rffsps_2
AR5,3,NA,2,2.848,2,rffsps_2
AR5,3,NA,2,3.979,2,rffsps_2
AR5,3,NA,2,1.95,2,rffsps_2
AR5,3,NA,2,2.649,2,rffsps_2
AR5,3,NA,2,3.506,2,rffsps_2
AR5,3,NA,2,3.086,2,rffsps_2
AR5,3,NA,2,4.496,2,rffsps_2
AR5,3,NA,2,6.484,2,rffsps_2
AR5,3,NA,2,2.426,2,rffsps_2
AR5,3,NA,2,1.869,2,rffsps_2
AR5,3,NA,2,3.535,2,rffsps_2
AR5,3,NA,2,2.562,2,rffsps_2
AR5,3,NA,2,7.796,2,rffsps_2
AR5,3,NA,2,4.374,2,rffsps_2
AR5,3,NA,2,3.464,2,rffsps_2
AR5,3,NA,2,2.152,2,rffsps_2
AR5,3,NA,2,3.818,2,rffsps_2
AR5,3,NA,2,3.426,2,rffsps_2
AR5,3,NA,2,6.647,2,rffsps_2
AR5,3,NA,2,2.112,2,rffsps_2
AR5,3,NA,2,1.388,2,rffsps_2
AR5,3,NA,2,1.926,2,rffsps_2
AR5,3,NA,2,4.972,2,rffsps_2
AR5,3,NA,2,1.487,2,rffsps_2
AR5,3,NA,2,3.46,2,rffsps_2
AR5,3,NA,2,1.963,2,rffsps_2
AR5,3,NA,2,4.319,2,rffsps_2
AR5,3,NA,2,3.969,2,rffsps_2
AR5,3,NA,2,3.98,2,rffsps_2
AR5,3,NA,2,1.076,2,rffsps_2
AR5,3,NA,2,4.876,2,rffsps_2
AR5,3,NA,2,2.753,2,rffsps_2
AR5,3,NA,2,2.356,2,rffsps_2
AR5,3,NA,2,2.64,2,rffsps_2
AR5,3,NA,2,2.304,2,rffsps_2
AR5,3,NA,2,3.457,2,rffsps_2
AR5,3,NA,2,1.486,2,rffsps_2
AR5,3,NA,2,4.853,2,rffsps_2
AR5,3,NA,2,1.819,2,rffsps_2
AR5,3,NA,2,2.967,2,rffsps_2
AR5,3,NA,2,5.322,2,rffsps_2
AR5,3,NA,2,9.221,2,rffsps_2
AR5,3,NA,2,2.659,2,rffsps_2
AR5,3,NA,2,3.128,2,rffsps_2
AR5,3,NA,2,1.513,2,rffsps_2
AR5,3,NA,2,3.669,2,rffsps_2
AR5,3,NA,2,2.447,2,rffsps_2
AR5,3,NA,2,6.381,2,rffsps_2
AR5,3,NA,2,1.511,2,rffsps_2
AR5,3,NA,2,2.689,2,rffsps_2
AR5,3,NA,2,2.295,2,rffsps_2
AR5,3,NA,2,2.11,2,rffsps_2
AR5,3,NA,2,3.33,2,rffsps_2
AR5,3,NA,2,3.974,2,rffsps_2
AR5,3,NA,2,2.841,2,rffsps_2
AR5,3,NA,2,0.949,2,rffsps_2
AR5,3,NA,2,0.589,2,rffsps_2
AR5,3,NA,2,3.139,2,rffsps_2
AR5,3,NA,2,6.581,2,rffsps_2
AR5,3,NA,2,2.849,2,rffsps_2
AR5,3,NA,2,3.465,2,rffsps_2
AR5,3,NA,2,2.15,2,rffsps_2
AR5,3,NA,2,4.489,2,rffsps_2
AR5,3,NA,2,6.006,2,rffsps_2
AR5,3,NA,2,3.798,2,rffsps_2
AR5,3,NA,2,4.945,2,rffsps_2
AR5,3,NA,2,5.21,2,rffsps_2
AR5,3,NA,2,3.604,2,rffsps_2
AR5,3,NA,2,2.626,2,rffsps_2
AR5,3,NA,2,1.067,2,rffsps_2
AR5,3,NA,2,3.66,2,rffsps_2
AR5,3,NA,2,2.611,2,rffsps_2
AR5,3,NA,2,4.159,2,rffsps_2
AR5,3,NA,2,4.257,2,rffsps_2
AR5,3,NA,2,3.055,2,rffsps_2
AR5,3,NA,2,3.389,2,rffsps_2
AR5,3,NA,2,2.019,2,rffsps_2
AR5,3,NA,2,0.967,2,rffsps_2
AR5,3,NA,2,2.824,2,rffsps_2
AR5,3,NA,2,1.956,2,rffsps_2
AR5,3,NA,2,1.634,2,rffsps_2
AR5,3,NA,2,4.989,2,rffsps_2
AR5,3,NA,2,3.646,2,rffsps_2
AR5,3,NA,2,3.494,2,rffsps_2
AR5,3,NA,2,3.216,2,rffsps_2
AR5,3,NA,2,4.737,2,rffsps_2
AR5,3,NA,2,2.825,2,rffsps_2
AR5,3,NA,2,1.832,2,rffsps_2
AR5,3,NA,2,1.567,2,rffsps_2
AR5,3,NA,2,4.962,2,rffsps_2
AR5,3,NA,2,8.924,2,rffsps_2
AR5,3,NA,2,2.221,2,rffsps_2
AR5,3,NA,2,0.994,2,rffsps_2
AR5,3,NA,2,4.402,2,rffsps_2
AR5,3,NA,2,2.932,2,rffsps_2
AR5,3,NA,2,4.707,2,rffsps_2
AR5,3,NA,2,4.009,2,rffsps_2
AR5,3,NA,2,5.177,2,rffsps_2
AR5,3,NA,2,1.142,2,rffsps_2
AR5,3,NA,2,1.14,2,rffsps_2
AR5,3,NA,2,2.705,2,rffsps_2
AR5,3,NA,2,4.59,2,rffsps_2
AR5,3,NA,2,1.493,2,rffsps_2
AR5,3,NA,2,2.352,2,rffsps_2
AR5,3,NA,2,3.276,2,rffsps_2
AR5,3,NA,2,3.093,2,rffsps_2
AR5,3,NA,2,5.202,2,rffsps_2
AR5,3,NA,2,5.724,2,rffsps_2
AR5,3,NA,2,1.552,2,rffsps_2
AR5,3,NA,2,3.831,2,rffsps_2
AR5,3,NA,2,3.022,2,rffsps_2
AR5,3,NA,2,1.74,2,rffsps_2
AR5,3,NA,2,2.987,2,rffsps_2
AR5,3,NA,2,3.926,2,rffsps_2
AR5,3,NA,2,3.361,2,rffsps_2
AR5,3,NA,2,2.183,2,rffsps_2
AR5,3,NA,2,6.95,2,rffsps_2
AR5,3,NA,2,5.211,2,rffsps_2
AR5,3,NA,2,2.107,2,rffsps_2
AR5,3,NA,2,3.405,2,rffsps_2
AR5,3,NA,2,2.928,2,rffsps_2
AR5,3,NA,2,1.893,2,rffsps_2
AR5,3,NA,2,3.523,2,rffsps_2
AR5,3,NA,2,5.145,2,rffsps_2
AR5,3,NA,2,4.139,2,rffsps_2
AR5,3,NA,2,3.239,2,rffsps_2
AR5,3,NA,2,3.962,2,rffsps_2
AR5,3,NA,2,2.641,2,rffsps_2
AR5,3,NA,2,1.634,2,rffsps_2
AR5,3,NA,2,6.736,2,rffsps_2
AR5,3,NA,2,4.011,2,rffsps_2
AR5,3,NA,2,1.914,2,rffsps_2
AR5,3,NA,2,2.387,2,rffsps_2
AR5,3,NA,2,3.492,2,rffsps_2
AR5,3,NA,2,4.319,2,rffsps_2
AR5,3,NA,2,4.755,2,rffsps_2
AR5,3,NA,2,5.288,2,rffsps_2
AR5,3,NA,2,6.886,2,rffsps_2
AR5,3,NA,2,3.156,2,rffsps_2
AR5,3,NA,2,2.331,2,rffsps_2
AR5,3,NA,2,1.336,2,rffsps_2
AR5,3,NA,2,3.018,2,rffsps_2
AR5,3,NA,2,2.643,2,rffsps_2
AR5,3,NA,2,1.477,2,rffsps_2
AR5,3,NA,2,7.81,2,rffsps_2
AR5,3,NA,2,2.222,2,rffsps_2
AR5,3,NA,2,2.539,2,rffsps_2
AR5,3,NA,2,3.752,2,rffsps_2
AR5,3,NA,2,2.147,2,rffsps_2
AR5,3,NA,2,3.377,2,rffsps_2
AR5,3,NA,2,3.484,2,rffsps_2
AR5,3,NA,2,3.184,2,rffsps_2
AR5,3,NA,2,5.29,2,rffsps_2
AR5,3,NA,2,5.559,2,rffsps_2
AR5,3,NA,2,2.754,2,rffsps_2
AR5,3,NA,2,6.29,2,rffsps_2
AR5,3,NA,2,1.665,2,rffsps_2
AR5,3,NA,2,3.041,2,rffsps_2
AR5,3,NA,2,2.299,2,rffsps_2
AR5,3,NA,2,3.539,2,rffsps_2
AR5,3,NA,2,3.783,2,rffsps_2
AR5,3,NA,2,3.584,2,rffsps_2
AR5,3,NA,2,2.774,2,rffsps_2
AR5,3,NA,2,1.216,2,rffsps_2
AR5,3,NA,2,5.266,2,rffsps_2
AR5,3,NA,2,2.032,2,rffsps_2
AR5,3,NA,2,2.326,2,rffsps_2
AR5,3,NA,2,3.178,2,rffsps_2
AR5,3,NA,2,2.75,2,rffsps_2
AR5,3,NA,2,2.951,2,rffsps_2
AR5,3,NA,2,2.967,2,rffsps_2
AR5,3,NA,2,3.628,2,rffsps_2
AR5,3,NA,2,2.303,2,rffsps_2
AR5,3,NA,2,9.278,2,rffsps_2
AR5,3,NA,2,2.017,2,rffsps_2
AR5,3,NA,2,3.807,2,rffsps_2
AR5,3,NA,2,3.042,2,rffsps_2
AR5,3,NA,2,3.227,2,rffsps_2
AR5,3,NA,2,2.107,2,rffsps_2
AR5,3,NA,2,3.535,2,rffsps_2
AR5,3,NA,2,4.792,2,rffsps_2
AR5,3,NA,2,2.226,2,rffsps_2
AR5,3,NA,2,3.096,2,rffsps_2
AR5,3,NA,2,2.986,2,rffsps_2
AR5,3,NA,2,4.575,2,rffsps_2
AR5,3,NA,2,1.376,2,rffsps_2
AR5,3,NA,2,5.182,2,rffsps_2
AR5,3,NA,2,3.927,2,rffsps_2
AR5,3,NA,2,1.99,2,rffsps_2
AR5,3,NA,2,3.837,2,rffsps_2
AR5,3,NA,2,2.898,2,rffsps_2
AR5,3,NA,2,2.727,2,rffsps_2
AR5,3,NA,2,2.106,2,rffsps_2
AR5,3,NA,2,4.052,2,rffsps_2
AR5,3,NA,2,2.533,2,rffsps_2
AR5,3,NA,2,3.231,2,rffsps_2
AR5,3,NA,2,3.128,2,rffsps_2
AR5,3,NA,2,4.588,2,rffsps_2
AR5,3,NA,2,1.527,2,rffsps_2
AR5,3,NA,2,4.102,2,rffsps_2
AR5,3,NA,2,3.736,2,rffsps_2
AR5,3,NA,2,3.137,2,rffsps_2
AR5,3,NA,2,2.881,2,rffsps_2
AR5,3,NA,2,1.344,2,rffsps_2
AR5,3,NA,2,8.809,2,rffsps_2
AR5,3,NA,2,2.554,2,rffsps_2
AR5,3,NA,2,4.582,2,rffsps_2
AR5,3,NA,2,1.464,2,rffsps_2
AR5,3,NA,2,4.414,2,rffsps_2
AR5,3,NA,2,8.637,2,rffsps_2
AR5,3,NA,2,1.71,2,rffsps_2
AR5,3,NA,2,3.139,2,rffsps_2
AR5,3,NA,2,1.604,2,rffsps_2
AR5,3,NA,2,3.691,2,rffsps_2
AR5,3,NA,2,5.185,2,rffsps_2
AR5,3,NA,2,2.435,2,rffsps_2
AR5,3,NA,2,4.713,2,rffsps_2
AR5,3,NA,2,2.171,2,rffsps_2
AR5,3,NA,2,2.064,2,rffsps_2
AR5,3,NA,2,4.322,2,rffsps_2
AR5,3,NA,2,2.193,2,rffsps_2
AR5,3,NA,2,4.566,2,rffsps_2
AR5,3,NA,2,4.366,2,rffsps_2
AR5,3,NA,2,5.054,2,rffsps_2
AR5,3,NA,2,3.54,2,rffsps_2
AR5,3,NA,2,4.21,2,rffsps_2
AR5,3,NA,2,3.217,2,rffsps_2
AR5,3,NA,2,2.15,2,rffsps_2
AR5,3,NA,2,4.021,2,rffsps_2
AR5,3,NA,2,2.293,2,rffsps_2
AR5,3,NA,2,2.374,2,rffsps_2
AR5,3,NA,2,4.114,2,rffsps_2
AR5,3,NA,2,3.896,2,rffsps_2
AR5,3,NA,2,3.719,2,rffsps_2
AR5,3,NA,2,1.449,2,rffsps_2
AR5,3,NA,2,6.203,2,rffsps_2
AR5,3,NA,2,1.232,2,rffsps_2
AR5,3,NA,2,3.85,2,rffsps_2
AR5,3,NA,2,5.338,2,rffsps_2
AR5,3,NA,2,2.443,2,rffsps_2
AR5,3,NA,2,4.051,2,rffsps_2
AR5,3,NA,2,2.484,2,rffsps_2
AR5,3,NA,2,2.749,2,rffsps_2
AR5,3,NA,2,1.984,2,rffsps_2
AR5,3,NA,2,3.196,2,rffsps_2
AR5,3,NA,2,3.539,2,rffsps_2
AR5,3,NA,2,4.179,2,rffsps_2
AR5,3,NA,2,2.024,2,rffsps_2
AR5,3,NA,2,2.411,2,rffsps_2
AR5,3,NA,2,2.517,2,rffsps_2
AR5,3,NA,2,6.473,2,rffsps_2
AR5,3,NA,2,2.585,2,rffsps_2
AR5,3,NA,2,3.827,2,rffsps_2
AR5,3,NA,2,5.22,2,rffsps_2
AR5,3,NA,2,3.105,2,rffsps_2
AR5,3,NA,2,3.423,2,rffsps_2
AR5,3,NA,2,4.11,2,rffsps_2
AR5,3,NA,2,1.222,2,rffsps_2
AR5,3,NA,2,4.479,2,rffsps_2
AR5,3,NA,2,1.986,2,rffsps_2
AR5,3,NA,2,1.931,2,rffsps_2
AR5,3,NA,2,2.69,2,rffsps_2
AR5,3,NA,2,2.585,2,rffsps_2
AR5,3,NA,2,1.93,2,rffsps_2
AR5,3,NA,2,2.889,2,rffsps_2
AR5,3,NA,2,3.666,2,rffsps_2
AR5,3,NA,2,3.812,2,rffsps_2
AR5,3,NA,2,4.645,2,rffsps_2
AR5,3,NA,2,2.124,2,rffsps_2
AR5,3,NA,2,2.439,2,rffsps_2
AR5,3,NA,2,3.009,2,rffsps_2
AR5,3,NA,2,1.341,2,rffsps_2
AR5,3,NA,2,3.498,2,rffsps_2
AR5,3,NA,2,2.119,2,rffsps_2
AR5,3,NA,2,3.528,2,rffsps_2
AR5,3,NA,2,3.551,2,rffsps_2
AR5,3,NA,2,3.692,2,rffsps_2
AR5,3,NA,2,1.924,2,rffsps_2
AR5,3,NA,2,4.278,2,rffsps_2
AR5,3,NA,2,3.015,2,rffsps_2
AR5,3,NA,2,1.531,2,rffsps_2
AR5,3,NA,2,6.818,2,rffsps_2
AR5,3,NA,2,3.534,2,rffsps_2
AR5,3,NA,2,2.2,2,rffsps_2
AR5,3,NA,2,2.883,2,rffsps_2
AR5,3,NA,2,1.338,2,rffsps_2
AR5,3,NA,2,1.944,2,rffsps_2
AR5,3,NA,2,2.45,2,rffsps_2
AR5,3,NA,2,2.461,2,rffsps_2
AR5,3,NA,2,1.176,2,rffsps_2
AR5,3,NA,2,4.533,2,rffsps_2
AR5,3,NA,2,2.481,2,rffsps_2
AR5,3,NA,2,3.585,2,rffsps_2
AR5,3,NA,2,1.221,2,rffsps_2
AR5,3,NA,2,0.967,2,rffsps_2
AR5,3,NA,2,2.712,2,rffsps_2
AR5,3,NA,2,3.306,2,rffsps_2
AR5,3,NA,2,1.915,2,rffsps_2
AR5,3,NA,2,5.449,2,rffsps_2
AR5,3,NA,2,3.339,2,rffsps_2
AR5,3,NA,2,1.817,2,rffsps_2
AR5,3,NA,2,2.739,2,rffsps_2
AR5,3,NA,2,2.738,2,rffsps_2
AR5,3,NA,2,4.651,2,rffsps_2
AR5,3,NA,2,4.06,2,rffsps_2
AR5,3,NA,2,4.221,2,rffsps_2
AR5,3,NA,2,0.675,2,rffsps_2
AR5,3,NA,2,2.953,2,rffsps_2
AR5,3,NA,2,3.099,2,rffsps_2
AR5,3,NA,2,2.169,2,rffsps_2
AR5,3,NA,2,4.348,2,rffsps_2
AR5,3,NA,2,3.021,2,rffsps_2
AR5,3,NA,2,7.144,2,rffsps_2
AR5,3,NA,2,0.89,2,rffsps_2
AR5,3,NA,2,3.531,2,rffsps_2
AR5,3,NA,2,4.406,2,rffsps_2
AR5,3,NA,2,0.933,2,rffsps_2
AR5,3,NA,2,3.589,2,rffsps_2
AR5,3,NA,2,4.834,2,rffsps_2
AR5,3,NA,2,3.179,2,rffsps_2
AR5,3,NA,2,2.307,2,rffsps_2
AR5,3,NA,2,4,2,rffsps_2
AR5,3,NA,2,2.869,2,rffsps_2
AR5,3,NA,2,8.505,2,rffsps_2
AR5,3,NA,2,4.639,2,rffsps_2
AR5,3,NA,2,3.462,2,rffsps_2
AR5,3,NA,2,1.601,2,rffsps_2
AR5,3,NA,2,2.89,2,rffsps_2
AR5,3,NA,2,1.231,2,rffsps_2
AR5,3,NA,2,3.472,2,rffsps_2
AR5,3,NA,2,3.66,2,rffsps_2
AR5,3,NA,2,3.277,2,rffsps_2
AR5,3,NA,2,1.215,2,rffsps_2
AR5,3,NA,2,1.354,2,rffsps_2
AR5,3,NA,2,3.02,2,rffsps_2
AR5,3,NA,2,4.407,2,rffsps_2
AR5,3,NA,2,1.941,2,rffsps_2
AR5,3,NA,2,3.762,2,rffsps_2
AR5,3,NA,2,2.548,2,rffsps_2
AR5,3,NA,2,4.534,2,rffsps_2
AR5,3,NA,2,2.951,2,rffsps_2
AR5,3,NA,2,3.595,2,rffsps_2
AR5,3,NA,2,0.942,2,rffsps_2
AR5,3,NA,2,2.818,2,rffsps_2
AR5,3,NA,2,0.917,2,rffsps_2
AR5,3,NA,2,2.19,2,rffsps_2
AR5,3,NA,2,3.702,2,rffsps_2
AR5,3,NA,2,3.643,2,rffsps_2
AR5,3,NA,2,2.22,2,rffsps_2
AR5,3,NA,2,3.158,2,rffsps_2
AR5,3,NA,2,8.741,2,rffsps_2
AR5,3,NA,2,1.156,2,rffsps_2
AR5,3,NA,2,4.42,2,rffsps_2
AR5,3,NA,2,3.7,2,rffsps_2
AR5,3,NA,2,3.097,2,rffsps_2
AR5,3,NA,2,4.135,2,rffsps_2
AR5,3,NA,2,2.817,2,rffsps_2
AR5,3,NA,2,2.545,2,rffsps_2
AR5,3,NA,2,3.776,2,rffsps_2
AR5,3,NA,2,3.487,2,rffsps_2
AR5,3,NA,2,2.218,2,rffsps_2
AR5,3,NA,2,3.879,2,rffsps_2
AR5,3,NA,2,3.201,2,rffsps_2
AR5,3,NA,2,1.473,2,rffsps_2
AR5,3,NA,2,1.55,2,rffsps_2
AR5,3,NA,2,3.453,2,rffsps_2
AR5,3,NA,2,1.174,2,rffsps_2
AR5,3,NA,2,8.234,2,rffsps_2
AR5,3,NA,2,3.14,2,rffsps_2
AR5,3,NA,2,7.596,2,rffsps_2
AR5,3,NA,2,3.777,2,rffsps_2
AR5,3,NA,2,3.543,2,rffsps_2
AR5,3,NA,2,1.897,2,rffsps_2
AR5,3,NA,2,3.726,2,rffsps_2
AR5,3,NA,2,3.897,2,rffsps_2
AR5,3,NA,2,1.447,2,rffsps_2
AR5,3,NA,2,2.184,2,rffsps_2
AR5,3,NA,2,4.683,2,rffsps_2
AR5,3,NA,2,3.284,2,rffsps_2
